"polygon","name","type"
1272966016,"Ohio - Huron County","county"
1088582016,"Ohio - Jackson County","county"
1057566016,"Ohio - Jefferson County","county"
1361024000,"Ohio - Knox County","county"
589203584,"Ohio - Lake County","county"
1174224000,"Ohio - Lawrence County","county"
1767666944,"Ohio - Licking County","county"
1187326976,"Ohio - Logan County","county"
1271947008,"Ohio - Lorain County","county"
882810688,"Ohio - Lucas County","county"
1206610944,"Ohio - Madison County","county"
1066099008,"Ohio - Mahoning County","county"
1045726976,"Ohio - Marion County","county"
1091310976,"Ohio - Medina County","county"
1113949952,"Ohio - Meigs County","county"
1197736960,"Ohio - Mercer County","county"
1053038016,"Ohio - Miami County","county"
1180312064,"Ohio - Monroe County","county"
1195416960,"Ohio - Montgomery County","county"
1078530944,"Ohio - Morgan County","county"
1051739008,"Ohio - Morrow County","county"
1721250944,"Ohio - Muskingum County","county"
1030846976,"Ohio - Noble County","county"
660231296,"Ohio - Ottawa County","county"
1078568960,"Ohio - Paulding County","county"
1056641024,"Ohio - Perry County","county"
1298413952,"Ohio - Pickaway County","county"
1140323968,"Ohio - Pike County","county"
1262311040,"Ohio - Portage County","county"
1098465024,"Ohio - Preble County","county"
1249725056,"Ohio - Putnam County","county"
1282739968,"Ohio - Richland County","county"
1784988032,"Ohio - Ross County","county"
1057888000,"Ohio - Sandusky County","county"
1580445056,"Ohio - Scioto County","county"
1427128064,"Ohio - Seneca County","county"
1055873984,"Ohio - Shelby County","county"
1489944064,"Ohio - Stark County","county"
1069012992,"Ohio - Summit County","county"
1601380992,"Ohio - Trumbull County","county"
1470169984,"Ohio - Tuscarawas County","county"
1118176000,"Ohio - Union County","county"
1059715008,"Ohio - Van Wert County","county"
1068009024,"Ohio - Vinton County","county"
1039398016,"Ohio - Warren County","county"
1636798976,"Ohio - Washington County","county"
1437257984,"Ohio - Wayne County","county"
1090296064,"Ohio - Williams County","county"
1598552960,"Ohio - Wood County","county"
1053774976,"Ohio - Wyandot County","county"
1485298048,"Oklahoma - Adair County","county"
2244107008,"Oklahoma - Alfalfa County","county"
2526577920,"Oklahoma - Atoka County","county"
4699978240,"Oklahoma - Beaver County","county"
2335664896,"Oklahoma - Beckham County","county"
2404608000,"Oklahoma - Blaine County","county"
2342567936,"Oklahoma - Bryan County","county"
3310753024,"Oklahoma - Caddo County","county"
2322249984,"Oklahoma - Canadian County","county"
2129425024,"Oklahoma - Carter County","county"
1940957056,"Oklahoma - Cherokee County","county"
1995214976,"Oklahoma - Choctaw County","county"
4751948800,"Oklahoma - Cimarron County","county"
1395398016,"Oklahoma - Cleveland County","county"
1338199040,"Oklahoma - Coal County","county"
2769438976,"Oklahoma - Comanche County","county"
1638567040,"Oklahoma - Cotton County","county"
1971896960,"Oklahoma - Craig County","county"
2460854016,"Oklahoma - Creek County","county"
2561025024,"Oklahoma - Custer County","county"
1911869056,"Oklahoma - Delaware County","county"
2588632064,"Oklahoma - Dewey County","county"
3189609984,"Oklahoma - Ellis County","county"
2741413888,"Oklahoma - Garfield County","county"
2077483008,"Oklahoma - Garvin County","county"
2850273024,"Oklahoma - Grady County","county"
2592244992,"Oklahoma - Grant County","county"
1655842944,"Oklahoma - Greer County","county"
1391326976,"Oklahoma - Harmon County","county"
2691041024,"Oklahoma - Harper County","county"
1493181952,"Oklahoma - Haskell County","county"
2084024960,"Oklahoma - Hughes County","county"
2078855936,"Oklahoma - Jackson County","county"
1965364992,"Oklahoma - Jefferson County","county"
1665207040,"Oklahoma - Johnston County","county"
2382086912,"Oklahoma - Kay County","county"
2326224896,"Oklahoma - Kingfisher County","county"
2629423104,"Oklahoma - Kiowa County","county"
1870178944,"Oklahoma - Latimer County","county"
4116046080,"Oklahoma - Le Flore County","county"
2466480896,"Oklahoma - Lincoln County","county"
1926521984,"Oklahoma - Logan County","county"
1331240960,"Oklahoma - Love County","county"
2473408000,"Oklahoma - Major County","county"
961092928,"Oklahoma - Marshall County","county"
1697441024,"Oklahoma - Mayes County","county"
1478109952,"Oklahoma - McClain County","county"
4791492096,"Oklahoma - McCurtain County","county"
1601895936,"Oklahoma - McIntosh County","county"
1078621056,"Oklahoma - Murray County","county"
2099057024,"Oklahoma - Muskogee County","county"
1895598976,"Oklahoma - Noble County","county"
1465355008,"Oklahoma - Nowata County","county"
1602082048,"Oklahoma - Okfuskee County","county"
1835832064,"Oklahoma - Oklahoma County","county"
1806124032,"Oklahoma - Okmulgee County","county"
5818039808,"Oklahoma - Osage County","county"
1219421056,"Oklahoma - Ottawa County","county"
1470995968,"Oklahoma - Pawnee County","county"
1773372032,"Oklahoma - Payne County","county"
3381129984,"Oklahoma - Pittsburg County","county"
1865917952,"Oklahoma - Pontotoc County","county"
2040060032,"Oklahoma - Pottawatomie County","county"
3615198976,"Oklahoma - Pushmataha County","county"
2955527936,"Oklahoma - Roger Mills County","county"
1749880064,"Oklahoma - Rogers County","county"
1639041024,"Oklahoma - Seminole County","county"
1743763968,"Oklahoma - Sequoyah County","county"
2253923072,"Oklahoma - Stephens County","county"
5286841856,"Oklahoma - Texas County","county"
2256227072,"Oklahoma - Tillman County","county"
1476930944,"Oklahoma - Tulsa County","county"
1454422016,"Oklahoma - Wagoner County","county"
1076020992,"Oklahoma - Washington County","county"
2598190080,"Oklahoma - Washita County","county"
3331900928,"Oklahoma - Woods County","county"
3217797888,"Oklahoma - Woodward County","county"
7947009024,"Oregon - Baker County","county"
1750680064,"Oregon - Benton County","county"
4844111872,"Oregon - Clackamas County","county"
2147228032,"Oregon - Clatsop County","county"
1702546944,"Oregon - Columbia County","county"
4134068992,"Oregon - Coos County","county"
7715798016,"Oregon - Crook County","county"
4215100928,"Oregon - Curry County","county"
7817064960,"Oregon - Deschutes County","county"
13043369984,"Oregon - Douglas County","county"
3120440064,"Oregon - Gilliam County","county"
11728870400,"Oregon - Grant County","county"
26244790272,"Oregon - Harney County","county"
1351841024,"Oregon - Hood River County","county"
7209355776,"Oregon - Jackson County","county"
4612211200,"Oregon - Jefferson County","county"
4246720000,"Oregon - Josephine County","county"
15387249664,"Oregon - Klamath County","county"
21079869440,"Oregon - Lake County","county"
11792520192,"Oregon - Lane County","county"
2537581056,"Oregon - Lincoln County","county"
5931406848,"Oregon - Linn County","county"
25608589312,"Oregon - Malheur County","county"
3062210048,"Oregon - Marion County","county"
5261843968,"Oregon - Morrow County","county"
1117053952,"Oregon - Multnomah County","county"
1918628992,"Oregon - Polk County","county"
2133357952,"Oregon - Sherman County","county"
2855668992,"Oregon - Tillamook County","county"
8328131072,"Oregon - Umatilla County","county"
5274783744,"Oregon - Union County","county"
8148591104,"Oregon - Wallowa County","county"
6168105984,"Oregon - Wasco County","county"
1875746944,"Oregon - Washington County","county"
4441180160,"Oregon - Wheeler County","county"
1854068992,"Oregon - Yamhill County","county"
1343342976,"Pennsylvania - Adams County","county"
1890883968,"Pennsylvania - Allegheny County","county"
1691787008,"Pennsylvania - Armstrong County","county"
1125900032,"Pennsylvania - Beaver County","county"
2621836032,"Pennsylvania - Bedford County","county"
2218341888,"Pennsylvania - Berks County","county"
1361815040,"Pennsylvania - Blair County","county"
2971749120,"Pennsylvania - Bradford County","county"
1565149056,"Pennsylvania - Bucks County","county"
2042476032,"Pennsylvania - Butler County","county"
1782819968,"Pennsylvania - Cambria County","county"
1026233024,"Pennsylvania - Cameron County","county"
987977472,"Pennsylvania - Carbon County","county"
2874682880,"Pennsylvania - Centre County","county"
1943805952,"Pennsylvania - Chester County","county"
1556153984,"Pennsylvania - Clarion County","county"
2964815872,"Pennsylvania - Clearfield County","county"
2299867904,"Pennsylvania - Clinton County","county"
1251244032,"Pennsylvania - Columbia County","county"
2621839104,"Pennsylvania - Crawford County","county"
1412732032,"Pennsylvania - Cumberland County","county"
1359864064,"Pennsylvania - Dauphin County","county"
476152288,"Pennsylvania - Delaware County","county"
2142848000,"Pennsylvania - Elk County","county"
2069799040,"Pennsylvania - Erie County","county"
2046968960,"Pennsylvania - Fayette County","county"
1106403968,"Pennsylvania - Forest County","county"
2000050048,"Pennsylvania - Franklin County","county"
1133252992,"Pennsylvania - Fulton County","county"
1491699968,"Pennsylvania - Greene County","county"
2265305088,"Pennsylvania - Huntingdon County","county"
2141997952,"Pennsylvania - Indiana County","county"
1689783040,"Pennsylvania - Jefferson County","county"
1013593024,"Pennsylvania - Juniata County","county"
1189005952,"Pennsylvania - Lackawanna County","county"
2444456960,"Pennsylvania - Lancaster County","county"
927669632,"Pennsylvania - Lawrence County","county"
937142592,"Pennsylvania - Lebanon County","county"
893975808,"Pennsylvania - Lehigh County","county"
2305949952,"Pennsylvania - Luzerne County","county"
3182044928,"Pennsylvania - Lycoming County","county"
2536109056,"Pennsylvania - McKean County","county"
1741960960,"Pennsylvania - Mercer County","county"
1064566016,"Pennsylvania - Mifflin County","county"
1575452032,"Pennsylvania - Monroe County","county"
1251067008,"Pennsylvania - Montgomery County","county"
337326208,"Pennsylvania - Montour County","county"
957444224,"Pennsylvania - Northampton County","county"
1187166976,"Pennsylvania - Northumberland County","county"
1428236032,"Pennsylvania - Perry County","county"
347321088,"Pennsylvania - Philadelphia County","county"
1411441024,"Pennsylvania - Pike County","county"
2800613888,"Pennsylvania - Potter County","county"
2016652032,"Pennsylvania - Schuylkill County","county"
851343232,"Pennsylvania - Snyder County","county"
2782616064,"Pennsylvania - Somerset County","county"
1165337984,"Pennsylvania - Sullivan County","county"
2132685952,"Pennsylvania - Susquehanna County","county"
2936496896,"Pennsylvania - Tioga County","county"
818389888,"Pennsylvania - Union County","county"
1746386944,"Pennsylvania - Venango County","county"
2289897984,"Pennsylvania - Warren County","county"
2219590912,"Pennsylvania - Washington County","county"
1879304960,"Pennsylvania - Wayne County","county"
2661353984,"Pennsylvania - Westmoreland County","county"
1029062976,"Pennsylvania - Wyoming County","county"
2341818880,"Pennsylvania - York County","county"
62584940,"Rhode Island - Bristol County","county"
436484800,"Rhode Island - Kent County","county"
265178400,"Rhode Island - Newport County","county"
1060604992,"Rhode Island - Providence County","county"
852713728,"Rhode Island - Washington County","county"
1270348032,"South Carolina - Abbeville County","county"
2773965056,"South Carolina - Aiken County","county"
1056948992,"South Carolina - Allendale County","county"
1852945024,"South Carolina - Anderson County","county"
1018822016,"South Carolina - Bamberg County","county"
1420329984,"South Carolina - Barnwell County","county"
1492558976,"South Carolina - Beaufort County","county"
2846024960,"South Carolina - Berkeley County","county"
987176832,"South Carolina - Calhoun County","county"
2372658944,"South Carolina - Charleston County","county"
1016982016,"South Carolina - Cherokee County","county"
1503895040,"South Carolina - Chester County","county"
2069596032,"South Carolina - Chesterfield County","county"
1571958016,"South Carolina - Clarendon County","county"
2736299008,"South Carolina - Colleton County","county"
1453379968,"South Carolina - Darlington County","county"
1048614016,"South Carolina - Dillon County","county"
1484665984,"South Carolina - Dorchester County","county"
1296045952,"South Carolina - Edgefield County","county"
1777448960,"South Carolina - Fairfield County","county"
2071897984,"South Carolina - Florence County","county"
2107075968,"South Carolina - Georgetown County","county"
2033451008,"South Carolina - Greenville County","county"
1177735040,"South Carolina - Greenwood County","county"
1450123008,"South Carolina - Hampton County","county"
2936776960,"South Carolina - Horry County","county"
1697266048,"South Carolina - Jasper County","county"
1881788032,"South Carolina - Kershaw County","county"
1422317056,"South Carolina - Lancaster County","county"
1848743040,"South Carolina - Laurens County","county"
1062372992,"South Carolina - Lee County","county"
1810174976,"South Carolina - Lexington County","county"
1267092992,"South Carolina - Marion County","county"
1242349952,"South Carolina - Marlboro County","county"
930141824,"South Carolina - McCormick County","county"
1631788032,"South Carolina - Newberry County","county"
1622196992,"South Carolina - Oconee County","county"
2864787968,"South Carolina - Orangeburg County","county"
1285688064,"South Carolina - Pickens County","county"
1960797952,"South Carolina - Richland County","county"
1172690944,"South Carolina - Saluda County","county"
2092519040,"South Carolina - Spartanburg County","county"
1722513024,"South Carolina - Sumter County","county"
1331697024,"South Carolina - Union County","county"
2419460096,"South Carolina - Williamsburg County","county"
1762732032,"South Carolina - York County","county"
1834811008,"South Dakota - Aurora County","county"
3260043008,"South Dakota - Beadle County","county"
3068380928,"South Dakota - Bennett County","county"
1459979008,"South Dakota - Bon Homme County","county"
2051805056,"South Dakota - Brookings County","county"
4436600832,"South Dakota - Brown County","county"
2116642048,"South Dakota - Brule County","county"
1220880000,"South Dakota - Buffalo County","county"
5827210240,"South Dakota - Butte County","county"
1900214016,"South Dakota - Campbell County","county"
2842477056,"South Dakota - Charles Mix County","county"
2480182016,"South Dakota - Clark County","county"
1067553984,"South Dakota - Clay County","county"
1783193984,"South Dakota - Codington County","county"
6396471808,"South Dakota - Corson County","county"
4032614912,"South Dakota - Custer County","county"
1128082944,"South Dakota - Davison County","county"
2662166016,"South Dakota - Day County","county"
1612749952,"South Dakota - Deuel County","county"
5963432960,"South Dakota - Dewey County","county"
1118361984,"South Dakota - Douglas County","county"
2916212992,"South Dakota - Edmunds County","county"
4506358784,"South Dakota - Fall River County","county"
2542721024,"South Dakota - Faulk County","county"
1764967936,"South Dakota - Grant County","county"
2628727040,"South Dakota - Gregory County","county"
4689260032,"South Dakota - Haakon County","county"
1313721984,"South Dakota - Hamlin County","county"
3720811008,"South Dakota - Hand County","county"
1125383040,"South Dakota - Hanson County","county"
6918829056,"South Dakota - Harding County","county"
1920631040,"South Dakota - Hughes County","county"
2105412992,"South Dakota - Hutchinson County","county"
2228748032,"South Dakota - Hyde County","county"
4827513856,"South Dakota - Jackson County","county"
1362936960,"South Dakota - Jerauld County","county"
2511452928,"South Dakota - Jones County","county"
2155481088,"South Dakota - Kingsbury County","county"
1458881024,"South Dakota - Lake County","county"
2072082048,"South Dakota - Lawrence County","county"
1495144960,"South Dakota - Lincoln County","county"
4252594944,"South Dakota - Lyman County","county"
2170582016,"South Dakota - Marshall County","county"
1487181952,"South Dakota - McCook County","county"
2943894016,"South Dakota - McPherson County","county"
8989806592,"South Dakota - Meade County","county"
3385906944,"South Dakota - Mellette County","county"
1477099008,"South Dakota - Miner County","county"
2090502016,"South Dakota - Minnehaha County","county"
1345203968,"South Dakota - Moody County","county"
7191240192,"South Dakota - Pennington County","county"
7434505216,"South Dakota - Perkins County","county"
2230341120,"South Dakota - Potter County","county"
2851684096,"South Dakota - Roberts County","county"
1474534016,"South Dakota - Sanborn County","county"
5423170048,"South Dakota - Shannon County","county"
3895148032,"South Dakota - Spink County","county"
3741061888,"South Dakota - Stanley County","county"
2607644928,"South Dakota - Sully County","county"
3596342016,"South Dakota - Todd County","county"
4176216064,"South Dakota - Tripp County","county"
1598169984,"South Dakota - Turner County","county"
1192797952,"South Dakota - Union County","county"
1835342976,"South Dakota - Walworth County","county"
1349806976,"South Dakota - Yankton County","county"
5079669760,"South Dakota - Ziebach County","county"
873245312,"Tennessee - Anderson County","county"
1226710016,"Tennessee - Bedford County","county"
1020822976,"Tennessee - Benton County","county"
1052636032,"Tennessee - Bledsoe County","county"
1447042048,"Tennessee - Blount County","county"
851489024,"Tennessee - Bradley County","county"
1243688960,"Tennessee - Campbell County","county"
687991680,"Tennessee - Cannon County","county"
1552056064,"Tennessee - Carroll County","county"
883711488,"Tennessee - Carter County","county"
783308288,"Tennessee - Cheatham County","county"
740051968,"Tennessee - Chester County","county"
1125555968,"Tennessee - Claiborne County","county"
612626624,"Tennessee - Clay County","county"
1125518976,"Tennessee - Cocke County","county"
1110993024,"Tennessee - Coffee County","county"
687731328,"Tennessee - Crockett County","county"
1763847936,"Tennessee - Cumberland County","county"
1305438976,"Tennessee - Davidson County","county"
864654016,"Tennessee - Decatur County","county"
788253888,"Tennessee - DeKalb County","county"
1268824064,"Tennessee - Dickson County","county"
1326919936,"Tennessee - Dyer County","county"
1825387008,"Tennessee - Fayette County","county"
1291399040,"Tennessee - Fentress County","county"
1436258048,"Tennessee - Franklin County","county"
1561095040,"Tennessee - Gibson County","county"
1582292992,"Tennessee - Giles County","county"
726751616,"Tennessee - Grainger County","county"
1611399936,"Tennessee - Greene County","county"
933778880,"Tennessee - Grundy County","county"
417451008,"Tennessee - Hamblen County","county"
1404889984,"Tennessee - Hamilton County","county"
575858112,"Tennessee - Hancock County","county"
1729510016,"Tennessee - Hardeman County","county"
1495246976,"Tennessee - Hardin County","county"
1261259008,"Tennessee - Hawkins County","county"
1380753024,"Tennessee - Haywood County","county"
1346983040,"Tennessee - Henderson County","county"
1455822976,"Tennessee - Henry County","county"
1586365056,"Tennessee - Hickman County","county"
518739584,"Tennessee - Houston County","county"
1375232000,"Tennessee - Humphreys County","county"
798545728,"Tennessee - Jackson County","county"
709858624,"Tennessee - Jefferson County","county"
773046080,"Tennessee - Johnson County","county"
1316270976,"Tennessee - Knox County","county"
429379104,"Tennessee - Lake County","county"
1222454016,"Tennessee - Lauderdale County","county"
1598354944,"Tennessee - Lawrence County","county"
730608128,"Tennessee - Lewis County","county"
1477170048,"Tennessee - Lincoln County","county"
593665408,"Tennessee - Loudon County","county"
795498368,"Tennessee - Macon County","county"
1442925952,"Tennessee - Madison County","county"
1290226944,"Tennessee - Marion County","county"
972437120,"Tennessee - Marshall County","county"
1588020992,"Tennessee - Maury County","county"
1114018048,"Tennessee - McMinn County","county"
1457801984,"Tennessee - McNairy County","county"
505362816,"Tennessee - Meigs County","county"
1646104960,"Tennessee - Monroe County","county"
1396461952,"Tennessee - Montgomery County","county"
334684992,"Tennessee - Moore County","county"
1352440064,"Tennessee - Morgan County","county"
1410839040,"Tennessee - Obion County","county"
1122715008,"Tennessee - Overton County","county"
1074147968,"Tennessee - Perry County","county"
422113408,"Tennessee - Pickett County","county"
1125805952,"Tennessee - Polk County","county"
1038852992,"Tennessee - Putnam County","county"
816822976,"Tennessee - Rhea County","county"
934229824,"Tennessee - Roane County","county"
1233576960,"Tennessee - Robertson County","county"
1604145024,"Tennessee - Rutherford County","county"
1378642944,"Tennessee - Scott County","county"
688567680,"Tennessee - Sequatchie County","county"
1534567040,"Tennessee - Sevier County","county"
1976611968,"Tennessee - Shelby County","county"
814004480,"Tennessee - Smith County","county"
1189660032,"Tennessee - Stewart County","county"
1070604992,"Tennessee - Sullivan County","county"
1371267968,"Tennessee - Sumner County","county"
1187161984,"Tennessee - Tipton County","county"
295758784,"Tennessee - Trousdale County","county"
482165184,"Tennessee - Unicoi County","county"
578990208,"Tennessee - Union County","county"
708142528,"Tennessee - Van Buren County","county"
1120636032,"Tennessee - Warren County","county"
845539904,"Tennessee - Washington County","county"
1901310976,"Tennessee - Wayne County","county"
1503134976,"Tennessee - Weakley County","county"
975578880,"Tennessee - White County","county"
1508925056,"Tennessee - Williamson County","county"
1478433024,"Tennessee - Wilson County","county"
2752125952,"Texas - Anderson County","county"
3886830080,"Texas - Andrews County","county"
2066235008,"Texas - Angelina County","county"
652868928,"Texas - Aransas County","county"
2339044096,"Texas - Archer County","county"
2354582016,"Texas - Armstrong County","county"
3158605056,"Texas - Atascosa County","county"
1674449024,"Texas - Austin County","county"
2141394944,"Texas - Bailey County","county"
2048578944,"Texas - Bandera County","county"
2300299008,"Texas - Bastrop County","county"
2246767104,"Texas - Baylor County","county"
2279810048,"Texas - Bee County","county"
2722117888,"Texas - Bell County","county"
3211120128,"Texas - Bexar County","county"
1836952064,"Texas - Blanco County","county"
2324365056,"Texas - Borden County","county"
2545902080,"Texas - Bosque County","county"
2292154112,"Texas - Bowie County","county"
3516430080,"Texas - Brazoria County","county"
1516295936,"Texas - Brazos County","county"
16015800320,"Texas - Brewster County","county"
2330991104,"Texas - Briscoe County","county"
2443301888,"Texas - Brooks County","county"
2446071040,"Texas - Brown County","county"
1706871040,"Texas - Burleson County","county"
2575117056,"Texas - Burnet County","county"
1412208000,"Texas - Caldwell County","county"
1312711040,"Texas - Calhoun County","county"
2329362944,"Texas - Callahan County","county"
2307478016,"Texas - Cameron County","county"
507188096,"Texas - Camp County","county"
2383358976,"Texas - Carson County","county"
2426724096,"Texas - Cass County","county"
2316572928,"Texas - Castro County","county"
1546578944,"Texas - Chambers County","county"
2727031040,"Texas - Cherokee County","county"
1803680000,"Texas - Childress County","county"
2819773952,"Texas - Clay County","county"
2007629952,"Texas - Cochran County","county"
2360696064,"Texas - Coke County","county"
3268423936,"Texas - Coleman County","county"
2178761984,"Texas - Collin County","county"
2378750976,"Texas - Collingsworth County","county"
2487097088,"Texas - Colorado County","county"
1449037056,"Texas - Comal County","county"
2428771072,"Texas - Comanche County","county"
2548027904,"Texas - Concho County","county"
2265615872,"Texas - Cooke County","county"
2724838912,"Texas - Coryell County","county"
2332448000,"Texas - Cottle County","county"
2033319040,"Texas - Crane County","county"
7270943744,"Texas - Crockett County","county"
2331501056,"Texas - Crosby County","county"
9875099648,"Texas - Culberson County","county"
3893424128,"Texas - Dallam County","county"
2256602880,"Texas - Dallas County","county"
2331781120,"Texas - Dawson County","county"
3876869120,"Texas - Deaf Smith County","county"
665173888,"Texas - Delta County","county"
2275129088,"Texas - Denton County","county"
2354234880,"Texas - DeWitt County","county"
2335454976,"Texas - Dickens County","county"
3441794048,"Texas - Dimmit County","county"
2400623104,"Texas - Donley County","county"
4645093888,"Texas - Duval County","county"
2399599104,"Texas - Eastland County","county"
2324998912,"Texas - Ector County","county"
5485225984,"Texas - Edwards County","county"
2622863104,"Texas - El Paso County","county"
2422899968,"Texas - Ellis County","county"
2805142016,"Texas - Erath County","county"
1982590976,"Texas - Falls County","county"
2307256064,"Texas - Fannin County","county"
2460509952,"Texas - Fayette County","county"
2328246016,"Texas - Fisher County","county"
2569637120,"Texas - Floyd County","county"
1824377984,"Texas - Foard County","county"
2231225088,"Texas - Fort Bend County","county"
736569024,"Texas - Franklin County","county"
2273332992,"Texas - Freestone County","county"
2935750912,"Texas - Frio County","county"
3891132928,"Texas - Gaines County","county"
979943296,"Texas - Galveston County","county"
2313926912,"Texas - Garza County","county"
2740761088,"Texas - Gillespie County","county"
2331553024,"Texas - Glasscock County","county"
2206706944,"Texas - Goliad County","county"
2762707968,"Texas - Gonzales County","county"
2398262016,"Texas - Gray County","county"
2415951104,"Texas - Grayson County","county"
707850624,"Texas - Gregg County","county"
2039510016,"Texas - Grimes County","county"
1842258048,"Texas - Guadalupe County","county"
2602116096,"Texas - Hale County","county"
2288232960,"Texas - Hall County","county"
2165007872,"Texas - Hamilton County","county"
2382297088,"Texas - Hansford County","county"
1800337024,"Texas - Hardeman County","county"
2306558976,"Texas - Hardin County","county"
4411985920,"Texas - Harris County","county"
2330862080,"Texas - Harrison County","county"
3786648064,"Texas - Hartley County","county"
2339098880,"Texas - Haskell County","county"
1755954944,"Texas - Hays County","county"
2347269888,"Texas - Hemphill County","county"
2262996992,"Texas - Henderson County","county"
4068521984,"Texas - Hidalgo County","county"
2483444992,"Texas - Hill County","county"
2352723968,"Texas - Hockley County","county"
1089456000,"Texas - Hood County","county"
1986972032,"Texas - Hopkins County","county"
3188039936,"Texas - Houston County","county"
2333038080,"Texas - Howard County","county"
11838789632,"Texas - Hudspeth County","county"
2176413952,"Texas - Hunt County","county"
2298404096,"Texas - Hutchinson County","county"
2723535104,"Texas - Irion County","county"
2358603008,"Texas - Jack County","county"
2148226048,"Texas - Jackson County","county"
2431598080,"Texas - Jasper County","county"
5865170944,"Texas - Jeff Davis County","county"
2269594112,"Texas - Jefferson County","county"
2942584064,"Texas - Jim Hogg County","county"
2240250880,"Texas - Jim Wells County","county"
1876942976,"Texas - Johnson County","county"
2404943872,"Texas - Jones County","county"
1936160000,"Texas - Karnes County","county"
2022001024,"Texas - Kaufman County","county"
1715746048,"Texas - Kendall County","county"
3777053952,"Texas - Kenedy County","county"
2337481984,"Texas - Kent County","county"
2857581056,"Texas - Kerr County","county"
3240040960,"Texas - Kimble County","county"
2359147008,"Texas - King County","county"
3522525952,"Texas - Kinney County","county"
2282577920,"Texas - Kleberg County","county"
2203097088,"Texas - Knox County","county"
3850511104,"Texas - La Salle County","county"
2349612032,"Texas - Lamar County","county"
2631898112,"Texas - Lamb County","county"
1846247040,"Texas - Lampasas County","county"
2511532032,"Texas - Lavaca County","county"
1629143040,"Texas - Lee County","county"
2779447040,"Texas - Leon County","county"
3000284928,"Texas - Liberty County","county"
2344684032,"Texas - Limestone County","county"
2414332928,"Texas - Lipscomb County","county"
2692801024,"Texas - Live Oak County","county"
2419138048,"Texas - Llano County","county"
1732508032,"Texas - Loving County","county"
2319590912,"Texas - Lubbock County","county"
2309925120,"Texas - Lynn County","county"
1207102976,"Texas - Madison County","county"
986475520,"Texas - Marion County","county"
2369693952,"Texas - Martin County","county"
2405588992,"Texas - Mason County","county"
2849701120,"Texas - Matagorda County","county"
3313264128,"Texas - Maverick County","county"
2759887104,"Texas - McCulloch County","county"
2686080000,"Texas - McLennan County","county"
2951099904,"Texas - McMullen County","county"
3432655872,"Texas - Medina County","county"
2336246016,"Texas - Menard County","county"
2331764992,"Texas - Midland County","county"
2633838080,"Texas - Milam County","county"
1937986944,"Texas - Mills County","county"
2359712000,"Texas - Mitchell County","county"
2411034880,"Texas - Montague County","county"
2698081024,"Texas - Montgomery County","county"
2330189056,"Texas - Moore County","county"
652637120,"Texas - Morris County","county"
2562955008,"Texas - Motley County","county"
2451520000,"Texas - Nacogdoches County","county"
2614923008,"Texas - Navarro County","county"
2418212096,"Texas - Newton County","county"
2362062080,"Texas - Nolan County","county"
2171657984,"Texas - Nueces County","county"
2376642048,"Texas - Ochiltree County","county"
3886362880,"Texas - Oldham County","county"
864197824,"Texas - Orange County","county"
2465126912,"Texas - Palo Pinto County","county"
2076520960,"Texas - Panola County","county"
2339997952,"Texas - Parker County","county"
2281203968,"Texas - Parmer County","county"
12338310144,"Texas - Pecos County","county"
2737858048,"Texas - Polk County","county"
2352666880,"Texas - Potter County","county"
9985016832,"Texas - Presidio County","county"
594278080,"Texas - Rains County","county"
2360887040,"Texas - Randall County","county"
3044016128,"Texas - Reagan County","county"
1810905984,"Texas - Real County","county"
2684723968,"Texas - Red River County","county"
6825588224,"Texas - Reeves County","county"
1995441024,"Texas - Refugio County","county"
2393297920,"Texas - Roberts County","county"
2216208896,"Texas - Robertson County","county"
329020608,"Texas - Rockwall County","county"
2721934080,"Texas - Runnels County","county"
2393218048,"Texas - Rusk County","county"
1272695040,"Texas - Sabine County","county"
1374396032,"Texas - San Augustine County","county"
1474332032,"Texas - San Jacinto County","county"
1796029056,"Texas - San Patricio County","county"
2940404992,"Texas - San Saba County","county"
3394516992,"Texas - Schleicher County","county"
2345089024,"Texas - Scurry County","county"
2367990016,"Texas - Shackelford County","county"
2060551040,"Texas - Shelby County","county"
2390650880,"Texas - Sherman County","county"
2386555904,"Texas - Smith County","county"
482937088,"Texas - Somervell County","county"
3168018944,"Texas - Starr County","county"
2322492928,"Texas - Stephens County","county"
2391728128,"Texas - Sterling County","county"
2373241088,"Texas - Stonewall County","county"
3765650944,"Texas - Sutton County","county"
2305501952,"Texas - Swisher County","county"
2236734976,"Texas - Tarrant County","county"
2371268096,"Texas - Taylor County","county"
6107257856,"Texas - Terrell County","county"
2302083072,"Texas - Terry County","county"
2363499008,"Texas - Throckmorton County","county"
1051676032,"Texas - Titus County","county"
3941890048,"Texas - Tom Green County","county"
2564612096,"Texas - Travis County","county"
1796434944,"Texas - Trinity County","county"
2394446080,"Texas - Tyler County","county"
1509826048,"Texas - Upshur County","county"
3215013120,"Texas - Upton County","county"
4019521024,"Texas - Uvalde County","county"
8144864256,"Texas - Val Verde County","county"
2182211072,"Texas - Van Zandt County","county"
2284739072,"Texas - Victoria County","county"
2030988032,"Texas - Walker County","county"
1329778048,"Texas - Waller County","county"
2164199936,"Texas - Ward County","county"
1564231936,"Texas - Washington County","county"
8706198528,"Texas - Webb County","county"
2813114880,"Texas - Wharton County","county"
2368603904,"Texas - Wheeler County","county"
1625933056,"Texas - Wichita County","county"
2514473984,"Texas - Wilbarger County","county"
